architecture	library	object	caller	linker_symbol	normalized_symbol	occurrences	source_first_disposition	source_candidates	binding_rule
"x86"	"original-softpc-system.lib"	"qevnt.obj"	"_q_event_init"	"_host_get_jump_restart"	"host_get_jump_restart"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:913 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"qevnt.obj"	"_quick_tick_recalibrate"	"_host_get_q_calib_val"	"host_get_q_calib_val"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:906 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_get_copyright"	"_host_get_unpublished_version"	"host_get_unpublished_version"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:452 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_get_copyright"	"_host_get_version"	"host_get_version"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:448 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_get_copyright"	"_host_get_years"	"host_get_years"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:444 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"cmosnt.obj"	""	"_host_GetSysTime"	"host_GetSysTime"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:514 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"timer.obj"	"_timestamp"	"_host_GetSysTime"	"host_GetSysTime"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:514 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	"_v_host_mouse_install1"	"_host_mouse_install1"	"host_mouse_install1"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:282 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	"_v_host_mouse_install2"	"_host_mouse_install2"	"host_mouse_install2"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:290 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_int1"	"_host_os_mouse_pointer"	"host_os_mouse_pointer"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:538 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"rom.obj"	"_read_rom"	"_host_read_resource"	"host_read_resource"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_rez.c:56 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"idetect.obj"	"_idle_kybd_poll"	"_host_release_timeslice"	"host_release_timeslice"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:182 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"cmosnt.obj"	"_verify_equip_byte"	"_host_runtime_inquire"	"host_runtime_inquire"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/config.c:848 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"timer.obj"	"_timer_init"	"_host_timer_init"	"host_timer_init"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:251 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"timer.obj"	"_outputWaveForm"	"_host_timer2_waveform"	"host_timer2_waveform"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_sound.c:243 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"qevnt.obj"	"_q_event_init"	"_host_TimeStamp"	"host_TimeStamp"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:540 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_video_mode_changed"	"_host_x_range"	"host_x_range"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2486 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_video_mode_changed"	"_host_y_range"	"host_y_range"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2504 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keyba.obj"	"_KbdIntDelay"	"_HostIdleNoActivity"	"HostIdleNoActivity"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:168 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"ppi.obj"	"_ppi_outb"	"_HostPpiState"	"HostPpiState"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_sound.c:278 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keyba.obj"	""	"_HostReleaseKbd"	"HostReleaseKbd"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_event.c:1277 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keybd_io.obj"	"_keyboard_int"	"_HostReleaseKbd"	"HostReleaseKbd"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_event.c:1277 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_emm_init"	"_init_expanded_memory"	"init_expanded_memory"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:251 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_map_page"	"map_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1089 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_map_saved"	"map_saved"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1274 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_printer_init"	"printer_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/printer.c:679 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_printer_io"	"printer_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/printer_.c:101 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_printer_post"	"printer_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/printer.c:276 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"idetect.obj"	"_idetect"	"_PrioWaitIfIdle"	"PrioWaitIfIdle"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:241 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_reallocate_handle"	"reallocate_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:546 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"cmosnt.obj"	""	"_RegisterEOIHook"	"RegisterEOIHook"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:159 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keyba.obj"	"_AT_kbd_init"	"_RegisterEOIHook"	"RegisterEOIHook"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:159 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"timer.obj"	""	"_RegisterEOIHook"	"RegisterEOIHook"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:159 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_reset_paint_routines"	"reset_paint_routines"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/gfx_updt.c:728 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_int2"	"_ResumeMouseInterrupts"	"ResumeMouseInterrupts"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2558 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_rs232_io"	"rs232_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/rs232_io.c:67 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_save_map"	"save_map"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1320 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"timestrb.obj"	"_time_strobe"	"_screen_refresh_required"	"screen_refresh_required"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/gfx_updt.c:3573 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_set_EMpage_no"	"set_EMpage_no"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:657 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_set_name"	"set_name"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:733 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_set_no_pages"	"set_no_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:626 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-support.lib"	"main.obj"	"_host_main"	"_setup_global_data_ptr"	"setup_global_data_ptr"	"1"	"select-original-mvdm-source"	"softpc.new/base/cpu/src/evid/ev_glue.c:793 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cpu/src/evid/ev_stubs.c:16 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cvidc/ev_glue.c:790 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cvidc/ev_stubs.c:16 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/host/src/stubs.c:231 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-support.lib"	"main.obj"	"_host_main"	"_setup_vga_globals"	"setup_vga_globals"	"1"	"select-original-mvdm-source"	"softpc.new/base/cpu/src/evid/ev_glue.c:763 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cpu/src/evid/ev_stubs.c:13 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cvidc/ev_glue.c:763 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/cvidc/ev_stubs.c:13 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor) | softpc.new/base/video/cga.c:1483 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/host/src/stubs.c:236 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_DispatchPageFault"	"_Sim32pGetVDMPointer"	"Sim32pGetVDMPointer"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/sim32.c:148 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_update"	"_SuspendMouseInterrupts"	"SuspendMouseInterrupts"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2546 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_unmap_page"	"unmap_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1215 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_video_init"	"video_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video.c:2644 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_video_io"	"video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video_io.c:48 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	""	"_video_io"	"video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video_io.c:48 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"idetect.obj"	""	"_WaitIfIdle"	"WaitIfIdle"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:107 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keybd_io.obj"	"_keyboard_io"	"_WaitIfIdle"	"WaitIfIdle"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_unix.c:107 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keyba.obj"	""	"_WaitKbdHdw"	"WaitKbdHdw"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_event.c:1256 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keybd_io.obj"	"_keyboard_int"	"_WaitKbdHdw"	"WaitKbdHdw"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_event.c:1256 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"ica.obj"	"_ica_interrupt_cpu"	"_WOWIdle"	"WOWIdle"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:136 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_0"	"MS_bop_0"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_1"	"MS_bop_1"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_2"	"MS_bop_2"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_3"	"MS_bop_3"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_4"	"MS_bop_4"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_5"	"MS_bop_5"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_6"	"MS_bop_6"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_7"	"MS_bop_7"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_8"	"MS_bop_8"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_9"	"MS_bop_9"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_A"	"MS_bop_A"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_B"	"MS_bop_B"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_C"	"MS_bop_C"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_D"	"MS_bop_D"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_E"	"MS_bop_E"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_MS_bop_F"	"MS_bop_F"	"1"	"select-original-softpc-bop-source"	""	"select the original SoftPC host BOP owner and preserve its source dispatch contract; do not create a parallel BOP handler"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applInit"	"_achES"	"achES"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applInit"	"_BWVKey"	"BWVKey"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_reset"	"_ConsoleInit"	"ConsoleInit"	"1"	"select-original-softpc-host-control-source"	"softpc.new/host/src/nt_fulsc.c:669 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_reset"	"_ConsoleInitialised"	"ConsoleInitialised"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applClose"	"_DeleteConfigFiles"	"DeleteConfigFiles"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_HostTerminatePDB"	"_FdiskTerminatePDB"	"FdiskTerminatePDB"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_HostTerminatePDB"	"_FloppyTerminatePDB"	"FloppyTerminatePDB"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
