candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	internal_resolution	prior_semantic_disposition	initial_first_degree_status	boundary
"MVDM-FIRST-CANDIDATE-000514"	"MVDM-ZERO-DEFINITION-000646"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"473"	"Int1_f"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000515"	"MVDM-ZERO-DEFINITION-000647"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"483"	"Int1_t"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000516"	"MVDM-ZERO-DEFINITION-000648"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"493"	"Int5"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000517"	"MVDM-ZERO-DEFINITION-000649"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"503"	"Int6"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000518"	"MVDM-ZERO-DEFINITION-000650"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"513"	"Int7"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000519"	"MVDM-ZERO-DEFINITION-000651"	"softpc.new/base/ccpu386/c_xcptn.c"	"e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2"	"523"	"Int16"	"benign_exception"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000520"	"MVDM-ZERO-DEFINITION-000653"	"softpc.new/base/ccpu386/ccpusas4.c"	"2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e"	"271"	"DumpMemType"	"c_sas_memory_size"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000521"	"MVDM-ZERO-DEFINITION-000653"	"softpc.new/base/ccpu386/ccpusas4.c"	"2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e"	"280"	"DumpMemType"	"c_sas_memory_size"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000522"	"MVDM-ZERO-DEFINITION-000664"	"softpc.new/base/ccpu386/into.c"	"fbe4dfe731c9d367c0270675c679bbf6acf1a45cf0b4d4548b54e5d2080c74c3"	"48"	"INTO"	"host_swint_hook"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000523"	"MVDM-ZERO-DEFINITION-000664"	"softpc.new/base/ccpu386/into.c"	"fbe4dfe731c9d367c0270675c679bbf6acf1a45cf0b4d4548b54e5d2080c74c3"	"53"	"INTO"	"do_intrupt"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000524"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"97"	"IRET"	"validate_stack_exists"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000525"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"100"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000526"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"101"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000527"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"102"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000528"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"108"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000529"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"122"	"IRET"	"load_CS_cache"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000530"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"125"	"IRET"	"change_SP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000531"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"127"	"IRET"	"set_current_FLAGS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000532"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"138"	"IRET"	"spr_read_word"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000533"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"139"	"IRET"	"validate_TSS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000534"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"140"	"IRET"	"switch_tasks"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000535"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"145"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000536"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"153"	"IRET"	"validate_stack_exists"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000537"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"156"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000538"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"157"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000539"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"158"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000540"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"181"	"IRET"	"validate_stack_exists"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000541"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"185"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000542"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"188"	"IRET"	"c_setEFLAGS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000543"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"191"	"IRET"	"load_CS_cache"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000544"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"197"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000545"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"198"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000546"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"201"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000547"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"202"	"IRET"	"load_data_seg"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000548"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"204"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000549"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"205"	"IRET"	"load_data_seg"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000550"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"207"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000551"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"208"	"IRET"	"load_data_seg"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000552"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"210"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000553"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"211"	"IRET"	"load_data_seg"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000554"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"214"	"IRET"	"load_stack_seg"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000555"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"215"	"IRET"	"set_current_SP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000556"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"218"	"IRET"	"load_pseudo_descr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000557"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"219"	"IRET"	"load_pseudo_descr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000558"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"220"	"IRET"	"load_pseudo_descr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000559"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"221"	"IRET"	"load_pseudo_descr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000560"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"222"	"IRET"	"load_pseudo_descr"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000561"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"231"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000562"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"241"	"IRET"	"validate_stack_exists"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000563"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"245"	"IRET"	"selector_outside_GDT_LDT"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000564"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"246"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000565"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"251"	"IRET"	"read_descriptor_linear"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000566"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"254"	"IRET"	"descriptor_super_type"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000567"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"263"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000568"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"270"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000569"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"274"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000570"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"286"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000571"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"290"	"IRET"	"load_CS_cache"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000572"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"293"	"IRET"	"change_SP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000573"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"295"	"IRET"	"set_current_FLAGS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000574"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"300"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000575"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"301"	"IRET"	"check_SS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000576"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"305"	"IRET"	"GP"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000577"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"309"	"IRET"	"load_CS_cache"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000578"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"312"	"IRET"	"set_current_FLAGS"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000579"	"MVDM-ZERO-DEFINITION-000666"	"softpc.new/base/ccpu386/iret.c"	"091378ab6583c06e7593b5b34f336531d874e695be633596d652ea42f5446eb3"	"314"	"IRET"	"tpop"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
