"file_id"	"target_path"	"package_root"	"file_kind"	"selection"	"selected_source_path"	"selected_source_sha256"	"mirror_identity"	"composition_class"	"build_profile_state"	"divergence_or_exclusion_id"	"final_non_recovery_reason"	"evidence"
"MVDM-FILE-0242"	"inc/vrnmpipe.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\vrnmpipe.h"	"06e77e0e94ff590b0aef18577f53eda9987c6dc2331ac6e8c185cfd10fe79da6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0243"	"inc/vrremote.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\vrremote.h"	"e2214353d522aa44fb3bb2b2cd0918d51f5fc0a300e3643bb53090842d3d1819"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0244"	"inc/wow.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wow.h"	"64663c13abaefccd99533352e08fb28efc66032c94a1780bff73be4f4cdbf70b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0245"	"inc/WOW.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOW.INC"	"87c5a5a1a3f34873b9bb27ba21eef73a576589229a205ec6dec32ca8e8b5aebc"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0246"	"inc/wowclip.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowclip.h"	"c4649db7307c225fc168444db32b31f700d33c06d2741c26579b5eed3a0cd75a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0247"	"inc/wowcmdlg.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowcmdlg.h"	"bd464ea1d43a71077f515db474a4156f2bd3a4f9dc90136b8f36ea427128d75f"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0248"	"inc/WOWCMDLG.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWCMDLG.INC"	"19ce7bb243b18b97631949e8780e288bc702d320bcb01460c93754efa6813175"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0249"	"inc/wowcmpat.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowcmpat.h"	"0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0250"	"inc/WOWCMPAT.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWCMPAT.INC"	"20cbcaadbd408c557c9116db02c889579d105d8a0b84816e8257d980a1987650"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0251"	"inc/wowcomm.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowcomm.h"	"4817961493d33932a98f5ee2222c0f2e20a43fd4900430910b81e5c70c5f1c85"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0252"	"inc/wowddeml.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowddeml.h"	"8cd9627dd0af77790fd4c046c69f52c2a04fbf816166c8369033e65ae341e292"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0253"	"inc/wowexp.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowexp.h"	"9808ea87febfaf78ebb5cdfb2da68ac1c9795c6c19dd67c37a0e33ee95d6eb94"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0254"	"inc/wowfax.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowfax.h"	"97c6c40dc2d0565a21dc1be4112fe24f138b10ddbb55fbd29e55da972a2a2c84"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0255"	"inc/wowgdi.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowgdi.h"	"474b263b337b1b3724b0a154c5ff3ad7689eab54906bc4e327272dda04f0c8f8"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0256"	"inc/WOWGDI.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWGDI.INC"	"5b6c2f8a7400862fdf65f35fc9c60e0e4185ed7a306579c1af41febf258aac52"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0257"	"inc/wowinfo.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowinfo.h"	"a0a125eedf4138d353fea1f97316331fd5a8acfb82dbd80d7abfe5dedf350026"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0258"	"inc/wowint.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowint.h"	"33449c2765f597b7ccde3ed61c45f35e72730fbaefc073a065c423a4ff716030"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0259"	"inc/wowkbd.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowkbd.h"	"ecff4d47c62f462aa0cea48d5cb0c8c0b658e33d89dbb6f47899df2228a414cf"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0260"	"inc/WOWKBD.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWKBD.INC"	"638e7096a7b69117e8400f3f96232a18691292b41d2ca63873d61f248a7d6f79"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0261"	"inc/wowkrn.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowkrn.h"	"8d9fbb2c3b74c21588eaa7541513db0e3181e41caa0d6a38d2395ae27c01b8cf"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0262"	"inc/WOWKRN.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWKRN.INC"	"3e0347b0d75ef2fac49cbf6c3b29e45ec71459807554143bc3251cac53479433"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0263"	"inc/wowmmcb.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowmmcb.h"	"c4135b71b57c210150d6083b6eb179ac256e164a1b58a475b4c4f9395dc3cf89"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0264"	"inc/WOWMMCB.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWMMCB.INC"	"0ba724bb298b3abfc0ac49248b02ca78887f0025c4bc6b8eff2079555c583be5"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0265"	"inc/wowmmed.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowmmed.h"	"8416869d9f2a35a41e10187f0f27fa35198b750e5474cc5e281d30ba9f2918b9"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0266"	"inc/WOWMMED.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWMMED.INC"	"e2f65fbb12742ba27620ece28aeb6fa2136fc7ecf86cc16a1fbea7b7ab1ebf32"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0267"	"inc/WOWNT32.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWNT32.INC"	"3f0df9fe5bae1f2022e6e0a346e35fa67eeb16482d6a37d66336aa150e9c9d2c"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0268"	"inc/wowshell.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowshell.h"	"0ea893e99640355ce77b4f71c836c54e43c0f2ab7331f53cb895705faef997bd"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0269"	"inc/WOWSHELL.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWSHELL.INC"	"151845a03d19d5e41194e37b03e38038a150313c843d32b26ee8bd70105c3deb"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0270"	"inc/wowsnd.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowsnd.h"	"944acedf0708f0fc2176b28a18e07747da57042fd93bfb63a51663e9e2a250e6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0271"	"inc/WOWSND.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWSND.INC"	"b483aef8a93769e6efbc02d955ebb0f79017b2e879214d01ad3c6bd9296563ac"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0272"	"inc/wowth.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowth.h"	"18522e7009325558f9cd77b26b734cfc51768b7eb642e6f83e9d51128ea64f7a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0273"	"inc/WOWTH.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWTH.INC"	"ce4a1be01d6467c251510ff60b65e5000912e8198ca87fcb7ae70f834721f882"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0274"	"inc/wowusr.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowusr.h"	"02938ac7dd2356cf551044b892658b90d52ea2476a0eed4c974e955e54482469"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0275"	"inc/WOWUSR.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWUSR.INC"	"88e6535db84c9ccac703e406a9a25c92158068abc2edd00cce0164f0ef10f3e1"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0276"	"inc/wowwsock.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\wowwsock.h"	"05b478bb1e76e13571a179554217ee93663ea118e6a33f6f0f82766a0b490e2b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0277"	"inc/WOWWSOCK.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\WOWWSOCK.INC"	"43c5359bc06ed04661fe2c61d1c3f719a12f1cec07a39535f1cdb5a03f26f7fd"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0278"	"inc/x86def.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\x86def.h"	"f5d8ab04433599401682b0e4f7ae45104b8c5195168cb12201d8278f1549f38d"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0279"	"inc/xmsexp.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\xmsexp.h"	"35b7f0c5f15250d40076df9f101cea9ca565973b951cae85e3366f8591ae0655"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0280"	"inc/xmssvc.h"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\xmssvc.h"	"e2661ecf606b903e4c3053c4e6fe8197f4f4b15dde81393fb6fd508f09bccebe"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0281"	"inc/XMSSVC.INC"	"inc"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\inc\XMSSVC.INC"	"430de6a636d6f8b3d94ed7ae36c6bb663e14a6f3dd59df236d395564840a63db"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0282"	"makefil0"	"makefil0"	"build-control"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\makefil0"	"a2779deb1436869653708371bff8a63b0b9be4426e4069c1447d43b2b0db5cdb"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0283"	"oemuni/file.c"	"oemuni"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0284"	"oemuni/makefile"	"oemuni"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\makefile"	"047a26e6fcfa2238cb3ad2c41d78c0a535727e3fb8c2624395f6fc40faf01439"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0285"	"oemuni/oem.h"	"oemuni"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\oem.h"	"a3add27675252cdd72e413de9e897a123adf2f426d292cd0b252cb389a23f91a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0286"	"oemuni/process.c"	"oemuni"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0287"	"oemuni/sources"	"oemuni"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\sources"	"d13b166c78ee7dc593d46b20b0cfcccfb862f28135d253a5327aaf55ef2a26ed"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0288"	"oemuni/toemuni.c"	"oemuni"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\oemuni\toemuni.c"	"f10b89fb3e5f2c5c47e87f540c23a63a68275f425ca8abc8191e341f6986d224"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0289"	"sim16/incs.inc"	"sim16"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\incs.inc"	"35c6b44c29f1930a261117f21ca2bc17a0a8e642205b6f6099d6918ad2e37a99"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0290"	"sim16/makefile"	"sim16"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\makefile"	"4f84498e2812b0ae82dfc2e207474b19e93906cf7a343a7245d0022feb25009c"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0291"	"sim16/segdefs.inc"	"sim16"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\segdefs.inc"	"3927596bf5835b5f6f41ad350938642de7bb09b3354e5f9286ccb263a867f69f"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0292"	"sim16/sim16.asm"	"sim16"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\sim16.asm"	"6d4bf90d04089c8609782db68c3f37b9637183c6892e1a668eac8333844eae49"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0293"	"sim16/sim16.def"	"sim16"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\sim16.def"	"4e0db8c30b2439f6ea6605b3087b6fa0b6680eef7aac5ff241e310945f00a550"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0294"	"sim16/sim16.inc"	"sim16"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\sim16.inc"	"65492db4c0f81b8f67156063f4042feb691ab467c9b2aafd032478c532a328b7"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0295"	"sim16/sim16.mac"	"sim16"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\sim16.mac"	"16bc58da7cc83f92f0990cf1df1049b6bc24138581aeb4166ac61e761515dfa0"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0296"	"sim16/siminit.asm"	"sim16"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim16\siminit.asm"	"3e3afd6732869420b5d254442330ac48e786a4905425e63e5ab0935e37621b2b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0297"	"sim32/b.cmd"	"sim32"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim32\b.cmd"	"ce7512b1787182467dd9589fd31f4f625e787b9d247e5cf7a3ab9464af3a3a6a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0298"	"sim32/makefile"	"sim32"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim32\makefile"	"26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0299"	"sim32/sim32.c"	"sim32"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim32\sim32.c"	"0adaea6079e0d913d3fe82aa5dcb51edab5cd419e2fdc570749568fb64f27b92"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0300"	"sim32/sim32.h"	"sim32"	"declaration"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim32\sim32.h"	"7f41068e8cf87af5aa84a62b2642b1224824424382dbbd4056cdf6744191f311"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0301"	"sim32/sources"	"sim32"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\sim32\sources"	"fc015ede6c6ac91e08734ed52da6fe73334b196d8e300b03cb1d1f1743cc5baf"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0302"	"softpc.new/base/bios/bios.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\bios.c"	"a8345e88db25332bdf008bdc730ffa15bdc6110ecf1a6c54ed7e59c95ca7085b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0303"	"softpc.new/base/bios/bootstra.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\bootstra.c"	"656c7feada15fda95476beb8f099453c79edfe75b75c49b3aadbf23a89ef3f05"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0304"	"softpc.new/base/bios/build_id.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\build_id.c"	"9ff03f58980437d69cf245e18907ed5e5f4760622d90c870c617e410eeafd6e4"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0305"	"softpc.new/base/bios/cmos_bis.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\cmos_bis.c"	"e3b6710db5887ef77c5a38c881ebb4eeff2575db65e86a3468258aaa9293e1bd"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0306"	"softpc.new/base/bios/cntlbop.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\cntlbop.c"	"c65121f592f91efbea0db0b3282f3252f4a58a4a87a281570ee3a0e50686cc87"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0307"	"softpc.new/base/bios/emm_fncs.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\emm_fncs.c"	"2ffb142bb4ad67958493668e06bec3d81936790497965cdc5ca8a2ac0e142722"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0308"	"softpc.new/base/bios/equipmnt.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\equipmnt.c"	"08b798882c49443b2641ebf091adf07959059d46bc703467d860ab22659f2967"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0309"	"softpc.new/base/bios/ill_bop.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\ill_bop.c"	"89df5a6fa3fc27def18b904fcd83f6c872778fec33dfc58634c9f73449165799"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0310"	"softpc.new/base/bios/makefile"	"softpc.new"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\makefile"	"26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0311"	"softpc.new/base/bios/mem_size.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\mem_size.c"	"2e8937e8fc10fbc69425692fb8b127b20e786fae37fd453049b62dd0472c9e8f"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0312"	"softpc.new/base/bios/reset.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\reset.c"	"46e2507ad47182125ed59206780763c5dadf6ea752a43d4d946451de1024d90b"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0313"	"softpc.new/base/bios/rom_basc.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\rom_basc.c"	"2e6f1783fcb3695443ab0a3a6fcb5dbf2bd3e2e7905217cd61021e031a8a709a"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0314"	"softpc.new/base/bios/rtc_bios.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\rtc_bios.c"	"bc5e3a66a552e293ae1ec9653205f8432867b4290e3d4ecad6ae5cd1ccab4cb6"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0315"	"softpc.new/base/bios/slave_bs.c"	"softpc.new"	"source"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\slave_bs.c"	"22079cb4c1e033f1d33246da6f60f8d5e1bba5c925ee3e9e5ea3c3fd756c7368"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
"MVDM-FILE-0316"	"softpc.new/base/bios/sources"	"softpc.new"	"resource-or-other"	"dual-identical"	"O:\repos.external\OpenNT\base\mvdm\softpc.new\base\bios\sources"	"6f125d8d4a327604ee0c46bddcb81955a1ab633d0e0ae877748218da662358bd"	"byte-exact-verified"	"unreviewed"	"unreviewed"	""	""	"m0-t276-s1-file-identity-taxonomy-001.md"
