architecture	library	object	caller	linker_symbol	normalized_symbol	occurrences	source_first_disposition	source_candidates	binding_rule
"x86"	"original-mvdm-dem.lib"	"demfile.obj"	"_demCreateCommon"	"_RemoveFontResourceOem@4"	"RemoveFontResourceOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdenv.obj"	"_cmdXformEnvironment"	"_RtlCreateEnvironment"	"RtlCreateEnvironment"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdenv.obj"	"_cmdXformEnvironment"	"_RtlDestroyEnvironment"	"RtlDestroyEnvironment"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"copy_fnc.obj"	"_fwd_word_fill"	"_RtlFillMemoryUlong"	"RtlFillMemoryUlong"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdenv.obj"	"_cmdXformEnvironment"	"_RtlOemStringToUnicodeString"	"RtlOemStringToUnicodeString"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdexec.obj"	""	"_RtlOemStringToUnicodeString"	"RtlOemStringToUnicodeString"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_keycd.obj"	"_BiosKeyToInputRecord"	"_RtlOemToUnicodeN"	"RtlOemToUnicodeN"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demgset.obj"	""	"_RtlProcessHeap@0"	"RtlProcessHeap"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demsrch.obj"	"_FileFindClose"	"_RtlProcessHeap@0"	"RtlProcessHeap"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdenv.obj"	"_cmdXformEnvironment"	"_RtlSetEnvironmentVariable"	"RtlSetEnvironmentVariable"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xmsblock.obj"	"_xmsAllocBlock"	"_SAAllocate"	"SAAllocate"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xmsblock.obj"	"_xmsFreeBlock"	"_SAFree"	"SAFree"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xms.obj"	"_XMSInit"	"_SAInitialize"	"SAInitialize"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xmsblock.obj"	"_xmsQueryFreeExtMem"	"_SAQueryFree"	"SAQueryFree"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xmsblock.obj"	"_xmsReallocBlock"	"_SAReallocate"	"SAReallocate"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdpif.obj"	"_cmdCheckForPIF"	"_SearchPathOem@24"	"SearchPathOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-bindings.lib"	"mvdm_softpc_firmware.obj"	"_mvdm_softpc_dos_find_file"	"_session_dos_media_root"	"session_dos_media_root"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-bindings.lib"	"mvdm_softpc_firmware.obj"	"_mvdm_softpc_firmware_find_file"	"_session_firmware_root"	"session_firmware_root"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-win32-bindings.lib"	"thread_start_compat.obj"	"_opennt_cdecl_thread_thunk@4"	"_session_thread_bind"	"session_thread_bind"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-bindings.lib"	"mvdm_softpc_firmware.obj"	"_mvdm_softpc_firmware_find_file"	"_session_thread_current"	"session_thread_current"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-win32-bindings.lib"	"thread_start_compat.obj"	""	"_session_thread_current"	"session_thread_current"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"softpc-win32-bindings.lib"	"thread_start_compat.obj"	"_opennt_cdecl_thread_thunk@4"	"_session_thread_unbind"	"session_thread_unbind"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"config.obj"	"_DisablePIFKeySetup"	"_SetConsoleKeyShortcuts@16"	"SetConsoleKeyShortcuts"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_graph.obj"	"_set_the_vlt"	"_SetConsolePalette"	"SetConsolePalette"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdpif.obj"	""	"_SetCurrentDirectoryOem@4"	"SetCurrentDirectoryOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demdir.obj"	""	"_SetCurrentDirectoryOem@4"	"SetCurrentDirectoryOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demgset.obj"	"_demSetDefaultDrive"	"_SetCurrentDirectoryOem@4"	"SetCurrentDirectoryOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdmisc.obj"	""	"_SetEnvironmentVariableOem@8"	"SetEnvironmentVariableOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdpif.obj"	""	"_SetEnvironmentVariableOem@8"	"SetEnvironmentVariableOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demdir.obj"	"_demQueryCurrentDir"	"_SetEnvironmentVariableOem@8"	"SetEnvironmentVariableOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demfcb.obj"	""	"_SetFileAttributesOem@8"	"SetFileAttributesOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-dem.lib"	"demfile.obj"	"_demChMod"	"_SetFileAttributesOem@8"	"SetFileAttributesOem"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_hosts.obj"	"_InitScreenDesc"	"_SetLastConsoleEventActive@0"	"SetLastConsoleEventActive"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-command.lib"	"cmdmisc.obj"	"_cmdUpdateCurrentDirectories"	"_SetVDMCurrentDirectories@8"	"SetVDMCurrentDirectories"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_event.obj"	"_nt_block_event_thread"	"_ShowConsoleCursor@8"	"ShowConsoleCursor"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_mouse.obj"	""	"_ShowConsoleCursor@8"	"ShowConsoleCursor"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-video.lib"	"ga_glue.obj"	"_glue_b_move"	"_V1"	"V1"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_event.obj"	"_nt_process_menu"	"_VDMConsoleOperation@8"	"VDMConsoleOperation"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_mouse.obj"	""	"_VDMConsoleOperation@8"	"VDMConsoleOperation"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_emm.obj"	"_host_map_page"	"_VdmMapDosMemory"	"VdmMapDosMemory"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_emm.obj"	"_host_unmap_page"	"_VdmUnmapDosMemory"	"VdmUnmapDosMemory"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_event.obj"	"_ReturnUnusedKeyEvents"	"_WriteConsoleInputVDMW@16"	"WriteConsoleInputVDMW"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xms.obj"	"_XMSInit"	"_xmsCommitBlock"	"xmsCommitBlock"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xms.obj"	"_XMSInit"	"_xmsDecommitBlock"	"xmsDecommitBlock"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-mvdm-xms.lib"	"xms.obj"	"_XMSInit"	"_xmsMoveMemory"	"xmsMoveMemory"	"1"	"exact-owner-review"	""	"no selected original definition found by the current zero-degree ledger; preserve unresolved form for source-first follow-up"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_scs_init"	"_DBGInit"	"DBGInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_emm.obj"	"_host_copy_con_to_con"	"_effective_addr"	"effective_addr"	"1"	"select-original-mvdm-source"	"softpc.new/base/support/xt.c:167 (exclude-alternate-softpc-support-shell -> bochs-core and app own corresponding machine lifecycle/product composition) | softpc.new/base/support/xt.c:178 (exclude-alternate-softpc-support-shell -> bochs-core and app own corresponding machine lifecycle/product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"qevnt.obj"	"_q_event_init"	"_host_get_jump_restart"	"host_get_jump_restart"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:913 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-system.lib"	"qevnt.obj"	"_quick_tick_recalibrate"	"_host_get_q_calib_val"	"host_get_q_calib_val"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:906 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applInit"	"_ShowStartGlass"	"ShowStartGlass"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-ccpu386.lib"	"c_xcptn.obj"	"_Int0"	"_trace_file"	"trace_file"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_event.obj"	""	"_trace_file"	"trace_file"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-host-roots.lib"	"nt_ntfun.obj"	""	"_trace_file"	"trace_file"	"1"	"select-original-softpc-host-control-source"	""	"original SoftPC host-control source family must be selected before a modern public-API binding is considered"
"x86"	"original-softpc-bios.lib"	"build_id.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-disks.lib"	"diskbios.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-video.lib"	"ega_vide.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-dos.lib"	"emm_mngr.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-disks.lib"	"floppy.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-system.lib"	"illegalp.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-keymouse.lib"	"keybd_io.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-bios.lib"	"reset.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-system.lib"	"rom.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-bios.lib"	"rtc_bios.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-bios.lib"	"tape_io.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-video.lib"	"vga_vide.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-video.lib"	"video.obj"	""	"_c_effective_addr"	"c_effective_addr"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-softpc-bios.lib"	"virtual.obj"	"_virtual_device_trap"	"_ClearInstanceDataMarking"	"ClearInstanceDataMarking"	"1"	"select-original-softpc-machine-source"	""	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-ccpu386.lib"	"ccpusas4.obj"	"_phy_w8"	"_LIM_b_write"	"LIM_b_write"	"1"	"select-original-softpc-machine-source"	"softpc.new/base/dos/emm_mngr.c:2002 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
"x86"	"original-ccpu386.lib"	"ccpusas4.obj"	"_phy_w16"	"_LIM_w_write"	"LIM_w_write"	"1"	"select-original-softpc-machine-source"	"softpc.new/base/dos/emm_mngr.c:2033 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"select the physical original SoftPC machine owner for the SoftPC-selected path; do not substitute Bochs or a local stub"
