candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	internal_resolution	prior_semantic_disposition	initial_first_degree_status	boundary
"MVDM-FIRST-CANDIDATE-000274"	"MVDM-ZERO-DEFINITION-000369"	"dpmi32/i386/dpmimem.c"	"69695ab6dcb6c977318a4981b6b255ffcbb643b072549dc1c22b89c564ec2de4"	"92"	"DpmiFreeVirtualMemory"	"NtFreeVirtualMemory"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000275"	"MVDM-ZERO-DEFINITION-000370"	"dpmi32/i386/dpmimem.c"	"69695ab6dcb6c977318a4981b6b255ffcbb643b072549dc1c22b89c564ec2de4"	"143"	"DpmiReallocateVirtualMemory"	"NtAllocateVirtualMemory"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000276"	"MVDM-ZERO-DEFINITION-000370"	"dpmi32/i386/dpmimem.c"	"69695ab6dcb6c977318a4981b6b255ffcbb643b072549dc1c22b89c564ec2de4"	"176"	"DpmiReallocateVirtualMemory"	"NtFreeVirtualMemory"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000277"	"MVDM-ZERO-DEFINITION-000371"	"dpmi32/i386/dpmimem.c"	"69695ab6dcb6c977318a4981b6b255ffcbb643b072549dc1c22b89c564ec2de4"	"230"	"DpmiGetMemoryInfo"	"GlobalMemoryStatus"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000278"	"MVDM-ZERO-DEFINITION-000444"	"dpmi32/vxd.c"	"c42db46a3e7f985b83988668778613ba497b0a940f2aef4e0a2e082e54d8dd3a"	"79"	"VcdPmGetPortArray"	"RtlCharToInteger"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000279"	"MVDM-ZERO-DEFINITION-000451"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"51"	"faxlogprintf"	"EngDebugPrint"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000280"	"MVDM-ZERO-DEFINITION-000456"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"152"	"DrvEnablePDEV"	"EngAllocMem"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000281"	"MVDM-ZERO-DEFINITION-000456"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"166"	"DrvEnablePDEV"	"EngFreeMem"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000282"	"MVDM-ZERO-DEFINITION-000457"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"214"	"InitPDEV"	"EngCreatePalette"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000283"	"MVDM-ZERO-DEFINITION-000459"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"263"	"DrvDisablePDEV"	"EngDeletePalette"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000284"	"MVDM-ZERO-DEFINITION-000459"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"265"	"DrvDisablePDEV"	"EngFreeMem"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000285"	"MVDM-ZERO-DEFINITION-000460"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"290"	"DrvEnableSurface"	"EngCreateBitmap"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000286"	"MVDM-ZERO-DEFINITION-000460"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"295"	"DrvEnableSurface"	"EngAssociateSurface"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000287"	"MVDM-ZERO-DEFINITION-000461"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"318"	"DrvDisableSurface"	"EngDeleteSurface"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000288"	"MVDM-ZERO-DEFINITION-000463"	"fax/wowfax/wowfax.c"	"cf77ad0a7fad02c80a872c388ebf5b38d59e69cca2b84c36d316734c095381d4"	"363"	"DrvStartPage"	"EngEraseSurface"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000289"	"MVDM-ZERO-DEFINITION-000468"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"76"	"faxlogprintf"	"FlushFileBuffers"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000290"	"MVDM-ZERO-DEFINITION-000473"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"248"	"FindWowFaxWindow"	"WaitForInputIdle"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000291"	"MVDM-ZERO-DEFINITION-000474"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"278"	"DupTokenW"	"wcscpy"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000292"	"MVDM-ZERO-DEFINITION-000475"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"312"	"Get16BitDriverInfoFromRegistry"	"wcstok"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000293"	"MVDM-ZERO-DEFINITION-000475"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"317"	"Get16BitDriverInfoFromRegistry"	"wcstok"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000294"	"MVDM-ZERO-DEFINITION-000477"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"396"	"InterProcCommHandler"	"GetWindowLongA"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000295"	"MVDM-ZERO-DEFINITION-000477"	"fax/wowfaxui/wfhelper.c"	"bf8cd7fe0a51e9339b98c1ced13a7d295a25a0f49dc08be83d7c07e1b6785bec"	"437"	"InterProcCommHandler"	"GetFaxDataMapName"	"direct-named-call"	"no-selected-definition"	"selected-mvdm-internal-or-adapter-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000296"	"MVDM-ZERO-DEFINITION-000479"	"fax/wowfaxui/wfsheets.c"	"c43b25cb761cd8a3ca6dd95c3e4707b9a118544a1bcbc014ca5c780a40f0aac6"	"87"	"FaxOptionsProc"	"pfnComPropSheet"	"direct-named-call"	"no-selected-definition"	"macro-or-function-pointer-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000297"	"MVDM-ZERO-DEFINITION-000480"	"fax/wowfaxui/wfsheets.c"	"c43b25cb761cd8a3ca6dd95c3e4707b9a118544a1bcbc014ca5c780a40f0aac6"	"123"	"AddDocPropPages"	"pfnComPropSheet"	"direct-named-call"	"no-selected-definition"	"macro-or-function-pointer-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000298"	"MVDM-ZERO-DEFINITION-000485"	"fax/wowfaxui/wfsheets.c"	"c43b25cb761cd8a3ca6dd95c3e4707b9a118544a1bcbc014ca5c780a40f0aac6"	"338"	"DrvDevicePropertySheets"	"pfnComPropSheet"	"direct-named-call"	"no-selected-definition"	"macro-or-function-pointer-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000299"	"MVDM-ZERO-DEFINITION-000488"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"38"	"BuildPathW"	"wcscpy"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000300"	"MVDM-ZERO-DEFINITION-000488"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"39"	"BuildPathW"	"wcscat"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000301"	"MVDM-ZERO-DEFINITION-000488"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"40"	"BuildPathW"	"wcscat"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000302"	"MVDM-ZERO-DEFINITION-000489"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"67"	"MyGetFileTime"	"FindClose"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000303"	"MVDM-ZERO-DEFINITION-000490"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"101"	"CheckForNewerFiles"	"CompareFileTime"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000304"	"MVDM-ZERO-DEFINITION-000490"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"108"	"CheckForNewerFiles"	"CompareFileTime"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000305"	"MVDM-ZERO-DEFINITION-000491"	"fax/wowfaxui/wfupgrad.c"	"67d44211d4014e713116b72347159da85df18ec5d9042094c009357f9062617e"	"188"	"DoUpgradePrinter"	"wcsrchr"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000306"	"MVDM-ZERO-DEFINITION-000492"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"46"	"DllInitProc"	"DisableThreadLibraryCalls"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000307"	"MVDM-ZERO-DEFINITION-000494"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"104"	"SetupFaxDev"	"GetCurrentThreadId"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000308"	"MVDM-ZERO-DEFINITION-000495"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"211"	"DrvDocumentProperties"	"GetWindowThreadProcessId"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000309"	"MVDM-ZERO-DEFINITION-000495"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"212"	"DrvDocumentProperties"	"GetWindowThreadProcessId"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000310"	"MVDM-ZERO-DEFINITION-000501"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"568"	"DocEvntCreateDCpre"	"GetWindowThreadProcessId"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000311"	"MVDM-ZERO-DEFINITION-000506"	"fax/wowfaxui/wowfaxui.c"	"d96bf03ebd449b537c25e0126529af008e5ecc8d7421658497fe35fde4261ca4"	"772"	"DocEvntDeleteDC"	"GetWindowThreadProcessId"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000312"	"MVDM-ZERO-DEFINITION-000542"	"ieuvddex/procdep.c"	"33912500d91e1c6a59c7986f19c9e7b251371ee54f675407e1cbd90b8ad7910a"	"643"	"ReadProcessMem"	"ReadProcessMemory"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000313"	"MVDM-ZERO-DEFINITION-000543"	"ieuvddex/procdep.c"	"33912500d91e1c6a59c7986f19c9e7b251371ee54f675407e1cbd90b8ad7910a"	"660"	"WriteProcessMem"	"WriteProcessMemory"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000314"	"MVDM-ZERO-DEFINITION-000554"	"sim32/sim32.c"	"0adaea6079e0d913d3fe82aa5dcb51edab5cd419e2fdc570749568fb64f27b92"	"262"	"Xceive"	"NtDeviceIoControlFile"	"direct-named-call"	"no-selected-definition"	"native-nt-or-loader-contract"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000315"	"MVDM-ZERO-DEFINITION-000555"	"sim32/sim32.c"	"0adaea6079e0d913d3fe82aa5dcb51edab5cd419e2fdc570749568fb64f27b92"	"321"	"Initialize"	"RtlInitString"	"direct-named-call"	"no-selected-definition"	"public-win32-or-crt-binding"	"public-modern-api-leaf-candidate"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000316"	"MVDM-ZERO-DEFINITION-000594"	"softpc.new/base/ccpu386/c_getset.c"	"02783213debc6b9a712adecf37941b4fea01c60c0cc86c0d3cdf526b1ff43374"	"82"	"c_checkCpuNpxRegisters"	"GetAcpuNpxRegisters"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000317"	"MVDM-ZERO-DEFINITION-000595"	"softpc.new/base/ccpu386/c_getset.c"	"02783213debc6b9a712adecf37941b4fea01c60c0cc86c0d3cdf526b1ff43374"	"179"	"c_getCpuState"	"GetVideolatches"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000318"	"MVDM-ZERO-DEFINITION-000596"	"softpc.new/base/ccpu386/c_getset.c"	"02783213debc6b9a712adecf37941b4fea01c60c0cc86c0d3cdf526b1ff43374"	"273"	"c_setCpuState"	"SetVideolatches"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000319"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"3331"	"ccpu"	"SfdelayUSecs"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000320"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"3334"	"ccpu"	"SfsasTouchBop"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000321"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"3337"	"ccpu"	"SfscatterGatherSasTouch"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000322"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"3344"	"ccpu"	"EDL_fast_bop"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000323"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"4435"	"ccpu"	"VectorBase8259Slave"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000324"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"4447"	"ccpu"	"IgnoringThisSynchPoint"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000325"	"MVDM-ZERO-DEFINITION-000603"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"4493"	"ccpu"	"sf_debug_char_waiting"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000326"	"MVDM-ZERO-DEFINITION-000609"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"4664"	"c_cpu_init"	"set_flags_ignore"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000327"	"MVDM-ZERO-DEFINITION-000609"	"softpc.new/base/ccpu386/c_main.c"	"f6cd45a30b6575d38ef95083601594f1403a34ebef1278dbb8362c19f4a14700"	"4666"	"c_cpu_init"	"set_flags_ignore"	"direct-named-call"	"no-selected-definition"	"not-yet-classified-by-preceding-external-audit"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000328"	"MVDM-ZERO-DEFINITION-000641"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"698"	"cannot_spr_write_byte"	"cannot_phy_write_byte"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000329"	"MVDM-ZERO-DEFINITION-000642"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"731"	"cannot_spr_write_dword"	"cannot_phy_write_dword"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000330"	"MVDM-ZERO-DEFINITION-000643"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"763"	"cannot_spr_write_word"	"cannot_phy_write_word"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000331"	"MVDM-ZERO-DEFINITION-000644"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"789"	"cannot_vir_write_byte"	"cannot_phy_write_byte"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000332"	"MVDM-ZERO-DEFINITION-000645"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"818"	"cannot_vir_write_dword"	"cannot_phy_write_dword"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000333"	"MVDM-ZERO-DEFINITION-000646"	"softpc.new/base/ccpu386/c_page.c"	"f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee"	"848"	"cannot_vir_write_word"	"cannot_phy_write_word"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000334"	"MVDM-ZERO-DEFINITION-000856"	"softpc.new/base/ccpu386/c_stack.c"	"a038c8e79688b5e7430e3a9baf0c5e11848c4d2de89584ae71a4209c7ed54292"	"662"	"record_flags_addr"	"pig_fault_write"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000335"	"MVDM-ZERO-DEFINITION-000856"	"softpc.new/base/ccpu386/c_stack.c"	"a038c8e79688b5e7430e3a9baf0c5e11848c4d2de89584ae71a4209c7ed54292"	"670"	"record_flags_addr"	"pig_fault_write"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000336"	"MVDM-ZERO-DEFINITION-000856"	"softpc.new/base/ccpu386/c_stack.c"	"a038c8e79688b5e7430e3a9baf0c5e11848c4d2de89584ae71a4209c7ed54292"	"674"	"record_flags_addr"	"pig_fault_write"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
"MVDM-FIRST-CANDIDATE-000337"	"MVDM-ZERO-DEFINITION-000859"	"softpc.new/base/ccpu386/c_tlb.c"	"a83a7dd3f7e3fbb83723047aacddbd22d4001591c6d444d4bd6d45dd73e38fd8"	"527"	"lin2phy"	"ignore_page_accessed"	"direct-named-call"	"no-selected-definition"	"not-host-runtime-source-only"	"requires-first-degree-source-audit"	"T293 records caller and call form only; T294 may inspect declaration/definition body"
