path	bytes	sha256	owner	purpose	retention_disposition	retirement_trigger
docs/etc/operations/m0-t280-s4-dem-include-abi-ledger.tsv	11632	555dd02e9e6de6fa7d6857f20eaef9ba9a887218aa873042f9210ddeae871160	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t280-s6-dem-compile-surface-ledger.tsv	3904	3954856366bc08cdfd30bf509982db4657b9a59ed6f7ced9773f1313f16e035d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t280-s7-dem-shared-abi-ledger.tsv	2897	fd4adcbbadbac77e393c428923ae1a3521543e7792a53be496c316a3c966b1d3	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t280-s8-platform-declaration-import-ledger.tsv	456	87376b2e73ac4acaf56e06ef122f94224d7545e1fdb3f3892f648292b424d8d3	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t280-s8-platform-declaration-import-manifest.tsv	824	a989e47631fefd5ab61239d8096e53bbeb8a2573a57ac04cb58c7f1a00c62f9e	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t281-s1-nt-bop-direct-import-ledger.tsv	2159	8222e551931eb1674594a59f32151604fa98ad224356cdc2279085fd1a85b327	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t281-s2-dem-common-control-direct-import-ledger.tsv	1292	890e6cd5041fa415431e127b894193e23ff783f5283e39271390d0ac73a26a6c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t281-s3-dem-provider-composition-ledger.tsv	1553	d5d8b5f9e54dc8b8db38fe0eb14327af64b2bb2c57d3a385404cf3deb5628afb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t281-s4-dem-package-member-ledger.tsv	458	1f9770a7f447ce7533205c956de29fca67de5624e34129f0b89dfcf4edf63230	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t281-s5-host-control-disposition-ledger.tsv	16389	4ee0ee91befcacc0843d4cdeeb06ce4d924b9b763fddcc5db50f3411fa916086	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s16-command-closure-disposition-ledger-001.tsv	4639	9ccbd69ae7eaba24aa6cadaa37a3b5834f86b72cb32408109d09833b78d6b1fb	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s1-command-service-disposition-ledger.tsv	1614	bf60b651a515f5777dbed4aa655fa1b9c0c42bf29f312d05bdd2ebef9d7e0d40	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s1-command-source-disposition-ledger.tsv	1985	ca41e554a4c1028416fd4b17c44eff98789afc122a41434dda0c207cd73b99ce	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s5-vdm-command-acquisition-ledger.tsv	2250	69cf3fdf7fa7150b10ab49c27946ad0d0c16f549a55fbfa74223f11ae8cb2e0a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s8-command-owner-dependency-ledger-001.tsv	8885	9325733a28d05231d9d98e1963b78e22fd18ad22334d5d556a00e8833ff5d209	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t282-s9-command-environment-guest-seam-ledger-001.tsv	2378	b713d790e3e8b73cd368bde3a7421f5deb5ba592f237e090ec2b76ba3db7b23a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t283-s1-platform-abi-candidate-inventory-001.tsv	11902	38151bf5b6f097a8abfc7fa9ce61cb32740e7b32d0f0336e4007faf6da93772b	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t283-s1-platform-abi-selection-ledger-001.tsv	12237	73f7eae4881f184ec0eacc2c14c2b83e8413b14c8c824bee4b6db9508f9a3c3d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t283-s2-platform-abi-canonical-import-manifest-001.tsv	16340	4341755f6cdd8a824cb172e0c5821861f73599fcd22a0ae89cb9ec0a7e7e54a0	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t284-s1-adapter-convergence-consumer-inventory-001.tsv	1676	0ea0a85773b0444a247e919cc7b314631a7cc952374181c13454850758d5d81d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t284-s1-adapter-convergence-file-inventory-001.tsv	17887	9ebafe8f21d068a14385f8093e661a071e4960db59e16fd15eb5fc2541c5b3ba	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t284-s1-adapter-convergence-public-symbol-inventory-001.tsv	22788	a9606496160d29df474f8fc04b7be1db98e145d5b3f03fa2aff80e44364eeda8	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t285-s1-wave2-current-workset.tsv	62264	009882422925c66f0c0e39e1f173d074ea43e974e362fbc4b394b2269b63d438	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t285-s2-nt-bop-binding-ledger.tsv	7484	46f5c1820f5ff75b418c2180a60291bc06be6ddc7e3222f772884ddbafc9ad96	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t287-s1-xms-file-rebaseline-ledger.tsv	4787	68766c930f7d81f6a5485908fb94f5fa2dcd4a4c189a2519d368cde4cdd65669	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t287-s1-xms-file-rebaseline-ledger-002.tsv	3350	05ef3df3ac8586b530aa6ebccdd0c9629cab050def8987b39257eb89d96fe54f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t287-s1-xms-interface-rebaseline-ledger.tsv	2799	f94a5839afe8cf1b84c654b02293bb44fe76bc8a4a8c9a34ca4bc24bb85242e7	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s1-monitor-interface-ledger.tsv	6441	7fc5e4f58510ee5baa86d4f038f3064eb7ebd4e072ec1c485831b4b34873f628	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s1-monitor-source-identity-ledger.tsv	28934	a879fd26911e44d570c284e6781fd646cf52f991446737169e2f665563a5b7b4	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s2-direct-composition-ledger.tsv	1021	9cb9231d540af27813b013613ff06fa4ac4d2d72c541d5d09d77dc2171a78692	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s3-monitor-frame-recovery-ledger.tsv	2457	2fe5c53400bb3a0a676fc2b0cb227c28f8e17f60c9dc2a1dcd11336c0739156d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s4-softpc-sas-disposition-ledger.tsv	3616	de3d778036e7b61b2759127f01b52cdc5dd87f09cd9ffe84e5c5297d1aae072e	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t288-s5-keyboard-ivt-lifecycle-ledger.tsv	1756	fe65b310c8934fe97acec37266114a118b74870d1594c870017aa0a72553d77a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s1-dpmi-source-abi-admission-ledger.tsv	2025	3594d0e20f3e90549e7980aeb5533423a07da1b5021137f77a5ba05a4f8e6c9a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s1-protected-machine-interface-ledger.tsv	2052	666c31817de93b3f746a32708bec9b387f11103be0cb1c93fb18510d09d4f4ba	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s2-dpmi-pointer-frame-disposition.tsv	1802	8e7ea92776b1a8f8f88560db7cfb539bddeb31304ab2530b578ab0203e4ea908	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s3-protected-machine-foundation-ledger.tsv	1330	295095f6a8d49bf2da827228c447623d69a856fad0bc2de418f2c02276675f16	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s4-dpmi-composition-ledger.tsv	1621	993f29516964a5cf94d4e4d85d9b09ead6ee3f73c7eed92bf1197157a83cbc15	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s5-dpmi-stack-interrupt-disposition-ledger.tsv	2224	0981be1fc3d31f789185423f511221682b83b78a0e890668fc1c04f2a4645052	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s6-dpmi-family-disposition-matrix.tsv	5626	2a68e9546f1203049da45a735504b3d8bbd93963f2bbb70c9ae088a716053a96	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t289-s7-dpmi-identity-exception-transfer-ledger.tsv	4105	e8fd6225e44b82db16f9cba0454ca93b47af63904dc7d1170c3135c2a02e33cf	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s1-redirector-path-interface-ledger.tsv	4032	22d7fc81a17fc45c478edbabd02ab6b72b6ebcf7075968c07589fe1b6b0a1960	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s1-redirector-service-abi-ledger.tsv	9242	aaf7149ddb4229ec823666330dbcb82020df9b77a94bc9c5b6e9b3a7054599ee	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s2-redirector-external-interface-recovery-ledger.tsv	5179	f9b7cb4640651875a3f279f4d8ee421f4de817c59bafa07af2a0203cc4b1881f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s5-ds-declaration-package-manifest-001.tsv	31440	df7647a354b811f2426b9b12d5df35ad2c2143581340d733cf2ee331b4bae7c9	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s5-public-internal-declaration-cohort-manifest-001.tsv	24090	af4c86c1aa850e5e995648ce5f930ba7b014dcc04b93911e3eb19a8ccb5c3545	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s5-remaining-provider-disposition-matrix.tsv	6061	0544812da6f563bb8be817809b45d2d73eb26ab0916da944426ff10754683e5c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t290-s6-redirector-family-disposition-matrix.tsv	7796	d91ffefd6420bcb606d1723a2cb75302b98e62893525fa923ca367b0d7485a65	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s1-wow-file-subdomain-disposition-ledger.tsv	97097	2660d6618f80b9c8fddc2cffa347875e8c44aef73cc90d909d93b15c992c86a2	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s1-wow-interface-family-ledger.tsv	7933	61e574122fdf1af54241827b424e6ec5e9dfe3ada0d85e149240545a4add144c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s1-wow-mirror-identity-ledger.tsv	46944	fc6c8452e3b99a0c0622dcf664f6cf2ba4ad5326400d033944e68fdf840efaf2	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s2-wow-thunk-frame-interface-family-ledger.tsv	9133	d5b59cc7505265d551abb5b1d95a2e76cee7f858a00ee6bec899fbcfbe67c815	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s2-wow-thunk-frame-interface-occurrence-ledger.tsv	115035	640600edd428ef3a740398314e6209c76203628f1c14ea9c28be7417cbeea72d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t291-s2-wow-thunk-frame-source-coverage-ledger.tsv	1346	f9cb1fdc139d6b02a94b1d268c4fd85f69a4c0ccfe50e426deadb45611125b04	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t296-s1-tools16-provenance-manifest.tsv	15674	526a00dac5ac1ff78582575b0c3b6a43c57f9e5b7cdffd1afadc11a5d56aaf31	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t297-s1-guest-root-duplicate-elision-manifest.tsv	1858	fff9f7aea83b5542c5de0487c253296a00fa0c4419c6b53d650f436de8138d6d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t297-s1-guest-root-move-manifest.tsv	333504	03e51c01f90aba402c7ef928bb1aef4c5b774168006c3003c5bd38c8f6177c31	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t301-s1-base-vdm-client-direct-dependency-ledger.tsv	1292	78bcecaa766b1df2609ac8eb2ea6e70e7913be5f7267ac963af6cbb848a1f28a	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t301-s1-opennt-src-2-mvdm-extra-import-manifest.tsv	1315099	84d314a2bbbe9b78304edbffbb92bdb7aba6fd209010cc1ff0341ae761910edf	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t302-s1-base-vdm-existing-seam-disposition-ledger.tsv	2619	a0661c7cd1cbbeb49d070863ec5bac78c0c81432aa4256f3282c9b29936b91be	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t302-s1-base-vdm-protocol-boundary-ledger.tsv	7344	ab9c8963bdb64676fcbdc9edbb84b5b9b53f27ac169e0a1850f2b103ba8f8a66	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t303-s1-first-slice-mechanical-ledger.tsv	4430	803e05f78bccc7d463dd7a01dea573f2dce372bd422f4655c415af45bc7a9cf6	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-baseclient-cohort-ledger.tsv	3287	d69da05f5a31deebaa4c5894bb47e210e0f8b031001ca47753fc8c671da6db13	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-crt-cohort-ledger.tsv	310	f09dca8422bc8fad28cf2190d2c420acd27a11007a1852a4dc125a587629c104	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-external-boundary-disposition-ledger.tsv	3458464	66d300278b2ec83a7efa1ff7d2a56d43d44bae56e990d1d0d5e2e36fd5c18e26	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-mvdm-machine-cohort-ledger.tsv	2873	f26229e6427d2b71841c96c30eb1e7dbeade64f24d6b4677094596e78ab4d1ba	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-netapi-cohort-ledger.tsv	1901	c48c99185ef67df40bff9611f3f22890699d6c1a01733e9632390c2173330b35	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-ole-csr-cohort-ledger.tsv	969	a25b416a8a811a6ce6bf3a0e07195d1cc778687750e5122b381b15f3670930d6	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t306-s1-signature-seed-package-ledger.tsv	117782	f8a93a02c884c1e6c9b1e87e3e01985666140cbe0e7f8c080cb8fe6fde6fd2ac	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t308-s1-ntvdmcontrol-service-disposition.tsv	2841	714af034cf488b0bedcfc273bbc3ab31d46524af4040c69a262c145946976a14	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s1-softpc-backend-interface-ledger.tsv	6561	87e6a8ff3faf30087f4c43589c27db96ce2066bb2715319db91a3c3560e3f74d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s1-softpc-source-root-ledger.tsv	7752	406c86dcf6da651436602f8a305e413392842532f5d66eac5b5fbe79d905031c	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s2-x64-forced-link-ledger.tsv	30803	bb4a5bcdeac0b67d2c5ed0c629942fbed49d4cdaf81f814812dc0f670fc0e193	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s2-x86-forced-link-ledger.tsv	31235	cd50cef2ef65f944b47e84c1c3a8c4cfbe47dd7818d3fd9c64a7fe6b5fe2f386	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s4-machine-family-workset-001.tsv	5237	ec6ef4d7e4b8d57e744d9d25dfe688f3b8beaa893f8aae695bdc10f5c703885b	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s4-p4-x64-forced-link-ledger.tsv	98674	20caa334dc564bace70858a8d665789ddecd098ac54dd02540f6f76084897c18	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s4-p4-x86-forced-link-ledger.tsv	99399	f61407df76354a873d2096a59e32fdaf61eec7cbe1d58f03ae89e3f56e2c586f	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s4-p5-x64-forced-link-ledger.tsv	89805	1b3f5ddf2b2741c28e26fd1881f454a1bfc868c958d6536e240c79580d8b94b1	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s4-p5-x86-forced-link-ledger.tsv	90474	c0cbc0836b0fc51b19f3744545d9db0c96595c83277d6834519c0a2c130623d6	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s6-v86-monitor-production-input-ledger.tsv	2037	0675745e96a02ade16a8dedf715fcc6e9cc1a1f90f672c02bc54681e12f8eb20	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s7-guest-memory-lease-caller-ledger.tsv	1536	77f9b88cbef7ce84a172c1c67ae5a66a882b73ccb840c4eedf0e696ff6c42fd3	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s7-p2-x64-forced-link-ledger.tsv	80906	9661205c2aecadb55e7fc2b1537f1279ad187b7fec37d8859128dedfb3b8a93d	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s7-p2-x86-forced-link-ledger.tsv	81560	ab1f513b8221f3fa90965068237b75d79f917365bb4e9d4293b775faddd15f68	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p2-x64-forced-link-ledger.tsv	66279	4c0be72bd1c3670b870efeb914557a582ed1edb5b09b35ba2a2896c6a7471941	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p2-x86-forced-link-ledger.tsv	49039	4d7c569dacc69fdae7e392a0f59b9b3623e5cb748e38ec12ef2913c5a05d3169	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
docs/etc/operations/m0-t310-s8-p4-base-video-callback-interface-ledger.tsv	69	75acfb9a605d23d333a783d28b9ea707c1622ff09ebac3c27d21b28a0e87abcf	project documentation governance owner	deterministic machine-readable operations evidence ledger	retained as indexed support evidence pending reviewed closure disposition	owner-approved archive or removal after closure records durable replacement, path, digest, and schema
